beer_id_beerAdvocate,beer_name_beerAdvocate,brewery_id_beerAdvocate,brewery_name_beerAdvocate,beer_id_rateBeer,beer_name_rateBeer,brewery_id_rateBeer,brewery_name_rateBeer,similarity
47405,Ale Of Fergus Winter Warmer,18539,Devils Backbone Brewing Company,98097,Devils Backbone Ale of Fergus Winter Warmer,10006,Devils Backbone Brewing Company,0.96
13849,Dogwood Winter Ale (2003),940,Dogwood Brewing Company,27977,Dogwood Winter Ale 2003,102,Dogwood Brewing Company,0.96
3757,Dogwood Winter Ale (2001),940,Dogwood Brewing Company,641,Dogwood Winter Ale 2001,102,Dogwood Brewing Company,0.96
63172,Kung Pow! Enter The Hop,18539,Devils Backbone Brewing Company,133400,Devils Backbone Kung Pow! Enter the Hop,10006,Devils Backbone Brewing Company,0.96
71407,Red Duck Canute The Gruit,12578,Purrumbete Brewing Company,149238,Red Duck Canute the Gruit,6393,Purrumbete Brewing,0.96
46271,Livinus Blond,634,Brouwerij Van Eecke N.V.,15900,Livinus Blonde,896,Van Eecke,0.96
37075,Baltic Porter De L'Ancrier,15526,Hopfenstark,73195,Hopfenstark Baltic Porter de LAncrier,8201,Hopfenstark,0.96
55455,Fog Of War Imperial Stout,18968,Appalachian Brewing Company,116486,Appalachian Fog of War Imperial Stout,574,Appalachian Brewing Company (PA),0.96
19363,Bière Du Boucanier Dark,48,Brouwerij Van Steenberge N.V.,26075,La Bière du Boucanier Dark Ale,678,Brouwerij Van Steenberge,0.96
24999,Haystack (English Summer Ale),1177,Minneapolis Town Hall Brewery,49298,Town Hall Haystack English Summer Ale,2028,Minneapolis Town Hall Brewery,0.96
24905,Founders Curmudgeon (Old Ale),1199,Founders Brewing Company,40543,Founders Curmudgeon Old Ale,554,Founders Brewing Company,0.96
46447,French And Indian Corn Ale,14207,Sprague Farm & Brew Works,95740,Sprague Farm French and Indian Corn Ale,8126,Sprague Farm & Brew Works,0.96
40025,Sainte Colombe Bière D'Hiver,3299,Brasserie Sainte-Colombe,38499,Sainte Colombe Bière dHiver,2184,Brasserie Sainte Colombe,0.96
34660,Eichhorn Vollbier-Dunkel,15367,Brauerei Eichhorn,66839,Eichhorn Vollbier Dunkel,6220,Brauerei Eichhorn Forchheim,0.96
50047,Brooklyn Cuvee De Cardoz,45,Brooklyn Brewery,103310,Brooklyn Cuvee de Cardoz,90,Brooklyn Brewery,0.96
8166,The Bridge Nut-Brown Ale,459,Mackinaw Brewing Company,15313,Mackinaw Brewing The Bridge Nut Brown Ale,2684,Mackinaw Brewing Company,0.96
8182,Abbaye D'Aulne Super Noël 9°,3314,Brasserie Val De Sambre,19319,Abbaye dAulne Super Noël,1918,Brasserie Val De Sambre,0.96
67817,Diamond Kings Of Heaven 2009,11269,Brugge Brasserie,63158,Brugge Brasserie Diamond Kings of Heaven 2009,5875,Brugge Brasserie,0.96
67816,Diamond Kings Of Heaven 2008,11269,Brugge Brasserie,141978,Brugge Brasserie Diamond Kings of Heaven 2008,5875,Brugge Brasserie,0.96
57630,Tail Waggin' Double White Ale,413,Grand Teton Brewing Co.,121534,Grand Teton Tail Waggin' Double White Ale,314,Grand Teton Brewing Co.,0.96
55868,Sweetwater Spice Of Life,273,SweetWater Brewing Company,117786,Sweetwater Spice of Life,34,Sweetwater Brewing Company,0.96
20712,Rio Salado Saison De Carbs,2194,Rio Salado Brewing Company,39693,Rio Salado Saison de Carbs,2386,Rio Salado Brewing Company,0.96
53365,Sweetwater Fly By Night,273,SweetWater Brewing Company,112578,Sweetwater Fly by Night,34,Sweetwater Brewing Company,0.96
73653,Sigtuna Ace Of Spades 2011,14439,Sigtuna Brygghus,155626,Sigtuna Ace of Spades 2011 Imperial IPA,6774,Sigtuna Brygghus,0.96
73682,Insurrection IPA,4568,Crannóg Ales,140892,Crannog Insurrection IPA,1227,Crannog Ales,0.96
49945,Ostalgia Blonde Oak Aged,15526,Hopfenstark,95760,Hopfenstark Ostalgia Blonde (Oak Aged),8201,Hopfenstark,0.96
30955,Abbaye De Saint Bon-Chien,2958,BFM Brasserie Des Franches-Montagnes,67003,BFM Abbaye de Saint Bon-Chien 2005,1063,BFM (Brasserie des Franches-Montagnes),0.96
60588,R&D Bourbon Barrel Kriek,590,New Glarus Brewing Company,127206,New Glarus R & D Bourbon Barrel Kriek,1248,New Glarus Brewing Company,0.96
32465,Schwartz Brewery Pilsner,14457,The Macquarie Hotel (Schwartz Brewery),47101,Schwartz Brewery Pilsner,5740,Schwartz Brewery (ex Macquarie Hotel Brewery),0.96
3994,Andechser  Dunkles Weissbier,911,Klosterbrauerei Andechs,6003,Andechser Dunkles Weissbier,190,Klosterbrauerei Andechs,0.96
36856,Point Of Rocks Pale Ale,15042,Vintage 50 Restaurant And Brew Lounge,68316,Vintage 50 Point of Rocks Pale Ale,8145,Vintage 50 Restaurant & Brew Lounge,0.96
32466,Schwartz Brewery Pale Ale,14457,The Macquarie Hotel (Schwartz Brewery),44730,Schwartz Brewery Pale Ale,5740,Schwartz Brewery (ex Macquarie Hotel Brewery),0.96
32467,Schwartz Brewery Wheat Beer,14457,The Macquarie Hotel (Schwartz Brewery),44731,Schwartz Brewery Wheat Beer,5740,Schwartz Brewery (ex Macquarie Hotel Brewery),0.96
53398,Schwartz Brewery Bavarian Red Lager,14457,The Macquarie Hotel (Schwartz Brewery),87024,Schwartz Brewery Bavarian Red Lager,5740,Schwartz Brewery (ex Macquarie Hotel Brewery),0.96
58052,Stateside Saison (Chamomile),22150,Stillwater Artisanal Ales,122496,Stillwater Stateside Saison  (Chamomile),11314,Stillwater Artisanal Ales,0.96
59470,Saison De Seigle Réserve (with Brettanomyces),1144,Le Cheval Blanc,124015,Le Cheval Blanc Saison de Seigle Réserve (with brettanomyces),1111,Le Cheval Blanc,0.96
54818,Frostnipper Winter Warmer,18635,Aviator Brewing Company,115958,Aviator FrostNipper Winter Warmer,10050,Aviator Brewing Company,0.96
20476,HSD Hicks Special Draught,6984,St. Austell Brewery,51833,St. Austell HSD (Hicks Special Draught) (Cask),1033,St. Austell,0.96
46699,Ol' Smithy Spiced Winter Ale,18724,Old Forge Brewing Company,97384,Old Forge Ol' Smithy Spiced Winter Ale,10074,Old Forge Brewing Company,0.96
65890,0% Brett Saison De Lente,16866,The Bruery,138868,The Bruery 0% Brett Saison de Lente,9462,The Bruery,0.96
20753,La Pitoune - Blonde De Hull,2248,La Barberie,41143,La Barberie La Pitoune - Blonde de Hull ,906,La Barberie,0.96
47925,Barrel-Aged Belgian Brown,1056,Upstream Brewing Company,99135,Upstream Barrel-Aged  Belgian Brown,1283,Upstream Brewing Company,0.96
18239,Blonde Limes Et Gingembre,2248,La Barberie,35389,La Barberie Blonde Limes et Gingembre,906,La Barberie,0.96
31089,Weissguy Hefeweiss Beer,5441,Brass Restaurant & Brewery,43145,Brass Weissguy HefeWeiss Beer,5604,Brass Restaurant & Brewery,0.96
71948,Brooklyn Cuvee De Craig,45,Brooklyn Brewery,153793,Brooklyn Cuvee de Craig,90,Brooklyn Brewery,0.96
70639,Moon Dance,22470,Brewer's Pizza,144126,Brewer's Pizza Moon Dance Stout,12831,Brewer's Pizza,0.96
63048,Stir About Oatmeal Stout,23201,Mad Fox Brewing Company,125353,Mad Fox Stir-About Oatmeal Stout,11763,Mad Fox Brewing Company,0.96
50527,Barley Legal Barley Wine,11675,Silverton Brewery,69476,Silverton Barely Legal Barley Wine,6040,Silverton Brewery,0.96
44645,Pale Ale Lime Et Gingembre,2248,La Barberie,157062,La Barberie Pale Ale Lime et Gingembre,906,La Barberie,0.96
64353,Reserve No. 9,18796,Boquébière,135567,Boquébière Reserve No.9,10156,Boquébière,0.96
38939,Marché Joannette Rauchweizen,11056,Les Trois Mousquetaires,75013,Les Trois Mousquetaires Marché Joannette  Rauchweizen,5179,Les Trois Mousquetaires,0.96
70039,Hildegard Rouge Des Cantons,18796,Boquébière,146982,Boquébière Hildegard Rouge des Cantons,10156,Boquébière,0.96
75263,Barnstown Triple Au Miel,18796,Boquébière,154956,Boquébière Barnstown Triple au Miel,10156,Boquébière,0.96
47434,Hop Henge Experimental IPA,63,Deschutes Brewery,98697,Deschutes Hop Henge Experimental  IPA,233,Deschutes Brewery,0.96
6322,Tröegs Hopback Amber Ale,694,Tröegs Brewing Company,17495,Tröegs HopBack Amber Ale,202,Tröegs Brewing Company,0.96
75508,Smoking Wood Rye Barrel Aged,16866,The Bruery,159302,The Bruery Smoking Wood (Rye Barrel Aged),9462,The Bruery,0.96
69265,Southern Gold - Candied Pear,10990,Lazy Magnolia Brewing Company,145230,Lazy Magnolia Southern Gold Candied Pear,5747,Lazy Magnolia Brewing Company,0.96
74899,Burly Gourd With Cherries,16866,The Bruery,158270,The Bruery Burly Gourd with Cherries,9462,The Bruery,0.96
71877,Single Hop Experience - Delta,632,Triple Rock Brewery & Alehouse,150047,Triple Rock Single Hop Experience Delta,480,Triple Rock Brewery & Alehouse,0.96
40963,Rousse Légère Et Fruitée,2248,La Barberie,15140,La Barberie Rousse Légère et Fruitée,906,La Barberie,0.96
72086,Bières Et Plaisirs Weizen,2248,La Barberie,147706,La Barberie Bières et Plaisirs Weizen,906,La Barberie,0.96
36666,Double Paw (Imperial IPA),12547,The Livery,68186,Livery Double Paw Imperial IPA,6119,The Livery,0.96
32699,Pooka Cherry Ale,4568,Crannóg Ales,37256,Crannog Pooka Cherry Ale,1227,Crannog Ales,0.96
57756,Local Hero #7 (Pale Rover),18081,Big Al Brewing,122831,Big Al Local Hero #7 Pale Rover,9766,Big Al Brewing,0.96
46760,Brewer's Art Coup De Boule,997,The Brewer's Art,99598,Brewers Art Coup de Boule,2030,The Brewers Art,0.96
2162,Brooklyner Dunkel-Weisse,45,Brooklyn Brewery,535,Brooklyner Dunkel Weisse,90,Brooklyn Brewery,0.96
7057,Valhalla Valkyrie Lager,996,Valhalla Microbrewery & Restaurant,10251,Valhalla Valkyrie  Lager,1494,Valhalla Microbrewery & Restaurant,0.96
44003,Kaldi Dökkur,17207,Bruggsmiðjan,73026,Bruggsmidjan Kaldi Dökkur,8036,Bruggsmidjan,0.96
52190,Sainte Source Scotch Ale,23035,Brasseurs De La Mauricie,108835,Brasseurs de la Mauricie Sainte-Source Scotch Ale,11131,Brasseurs de la Mauricie,0.96
69805,Sainte Source Double IPA,23035,Brasseurs De La Mauricie,144636,Brasseurs de la Mauricie Sainte-Source Double IPA,11131,Brasseurs de la Mauricie,0.96
62890,Pale Ale (Nelson Sauvin),23249,The Kernel Brewery,122857,The Kernel Pale Ale Nelson Sauvin,11493,The Kernel,0.96
53178,Autenrieder Leonhardi-Bock,6155,Schlossbrauerei Autenried GmbH,54940,Autenrieder Leonhardi Bock,6411,Schlossbrauerei Autenried,0.96
50535,Hand Truck Porter,4568,Crannóg Ales,103551,Crannog Hand Truck Porter,1227,Crannog Ales,0.96
32686,Gael's Blood,4568,Crannóg Ales,57848,Crannog Gaels Blood,1227,Crannog Ales,0.96
53813,Barstow-Lundy Barleywine,10583,Iron Springs Pub & Brewery,80664,Iron Springs Barstow Lundy Barleywine #2 (Port),5892,Iron Springs Pub and Brewery,0.96
70205,La Saint-Claude De Printemps,3219,Brasserie La Saint-Pierre,94504,La Saint-Claude de Printemps,5546,La Saint-Pierre,0.96
76971,Spice Of Life - Centennial,10607,Sixpoint,162606,Sixpoint Spice of Life - Centennial,5646,Sixpoint Brewery,0.96
75200,Spice Of Life - Warrior,10607,Sixpoint,161456,Sixpoint Spice of Life - Warrior,5646,Sixpoint Brewery,0.96
22858,Craftsman Biere De Blanco,2321,Craftsman Brewing Co.,45460,Craftsman Biere de Blanco,2600,Craftsman Brewing Co.,0.96
73283,Spice Of Life - Cascade,10607,Sixpoint,155414,Sixpoint Spice of Life - Cascade,5646,Sixpoint Brewery,0.96
71577,Spice Of Life - Amarillo,10607,Sixpoint,154450,Sixpoint Spice of Life - Amarillo,5646,Sixpoint Brewery,0.96
71366,Spice Of Life - Chinook,10607,Sixpoint,151717,Sixpoint Spice of Life - Chinook,5646,Sixpoint Brewery,0.96
62291,Phenomenology Of Spirit,22511,Hill Farmstead Brewery,131010,Hill Farmstead Phenomenology of Spirit,11233,Hill Farmstead Brewery,0.96
76403,Krautheimer Heller Bock,27853,Privatbrauerei Friedrich Düll,43841,Krautheimer Heller Bock,3404,Privatbrauei Friedrich Düll,0.96
76536,Krautheimer Dunkler Doppelbock,27853,Privatbrauerei Friedrich Düll,21404,Krautheimer Dunkler Doppelbock,3404,Privatbrauei Friedrich Düll,0.96
55349,Smuttynose Oak Aged Maibock (Big Beer Series),141,Smuttynose Brewing Company,81214,Smuttynose Oak-Aged Maibock ,20,Smuttynose Brewing Company,0.96
58976,1st Anniversary Ale: Imperial Blood Orange Wheat,16843,Hangar 24 Brewery,104238,Hangar 24 1st Anniversary Ale - Imperial Blood Orange Wheat,9398,Hangar 24 Craft Brewery,0.96
45643,Bell's David Bell Is 21 Ale,287,"Bell's Brewery, Inc.",96249,Bells David Bell is 21 Ale,232,Bells Brewery,0.96
57073,Waiheke Island Matiatia,10113,Waiheke Island Brewery Ltd,49472,Waiheke Island  Matiatia Malt Beer,2394,Waiheke Island Brewery,0.96
42431,Araucana Negra De Trigo,16948,Cerveza Artesanal Araucana,54484,Araucana Negra de Trigo,6481,Araucana Cerveza Artesanal,0.96
53776,Cheshire Valley Ginger-Lime Ale,20594,Cheshire Valley Brewing Company,112707,Cheshire Valley Ginger Lime,12452,Cheshire Valley Brewing Company,0.96
53332,Pale Ale,20563,Highlander Brewing Company,7535,Highland St. Tereses Pale Ale,1264,Highland Brewing Company,0.96
10973,Bridge Of Lions Brown Ale,3972,A1A Aleworks,14906,A1A Aleworks Bridge of Lions Brown Ale,195,A1A Aleworks (Gordon Biersch),0.96
58201,Apricot Au Poivre Saison,16504,Nebraska Brewing Company,122545,Nebraska Brewing Company Apricot au Poivre Saison (Draft),9141,Nebraska Brewing Company,0.96
42428,Araucana Rubia De Trigo,16948,Cerveza Artesanal Araucana,78054,Araucana Rubia de Trigo,6481,Araucana Cerveza Artesanal,0.96
46327,Fife And Drum Colonial Ale,16503,Right Brain Brewery,97558,Right Brain Fife and Drum Colonial Ale,9590,Right Brain Brewery,0.96
44891,Blue Nile # 2,860,Vermont Pub & Brewery,94344,Vermont Pub Blue Nile #2,641,Vermont Pub & Brewery,0.96
49562,Thunder Canyon Black And Tan,2084,Thunder Canyon Brewery,102864,Thunder Canyon Black and Tan,2984,Thunder Canyon Brewery,0.96
38349,Double Ball & Chain IPA,802,Blue Ridge Brewing Co.,78877,Blue Ridge (SC) Double Ball n Chain IPA ,2882,Blue Ridge Brewing Co. (SC),0.96
27286,Arcadia HopMouth Double IPA,454,Arcadia Brewing Company,53344,Arcadia Hopmouth Double IPA,1109,Arcadia Brewing Company,0.96
59118,Portsmouth Belgian Golden (Abbey Ale),596,Portsmouth Brewery,124640,Portsmouth  Belgian Golden,350,Portsmouth Brewery,0.96
58915,Portsmouth Pils Von Faust,596,Portsmouth Brewery,124641,Portsmouth  Pils Von Faust,350,Portsmouth Brewery,0.96
27898,Portsmouth Bière De Garde,596,Portsmouth Brewery,55069,Portsmouth Bière de Garde,350,Portsmouth Brewery,0.96
44920,La Cervoise Des Ancêtres,180,Brouwerij Huyghe,31710,La Cervoise des Ancêtres,167,Brouwerij Huyghe,0.96
3073,Brasseurs Biere De Garde,180,Brouwerij Huyghe,2397,Brasseurs Biere de Garde,167,Brouwerij Huyghe,0.96
71937,Pride Of Geauga Maple Porter,22656,Chardon BrewWorks & Eatery,122329,Chardon Brewworks Pride of Geauga Maple Porter,11589,Chardon Brewworks,0.96
61784,Sonne Zunft-Trunk Dunkel,5989,Brauerei Zur Sonne,146153,Brauerei zur Sonne Zunft Trunk Dunkel,3802,Brauerei zur Sonne,0.96
61008,Obolon Beer Mix Raspberry,601,Obolon Brewery,127344,Obolon Beer Mix (Raspberry & Beer) ,761,Obolon,0.96
46374,Bonfire - Imperial Porter,18258,Napa Smith Brewery,96100,Napa Smith Bonfire Imperial Porter,9487,Napa Smith Brewery,0.96
57072,Waiheke Island Onetangi,10113,Waiheke Island Brewery Ltd,13049,Waiheke Island  Onetangi Dark Ale,2394,Waiheke Island Brewery,0.96
12309,Coopersmith's Not Brown Ale,3174,Coopersmith's Pub & Brewing,2762,CooperSmiths Not Brown Ale,483,CooperSmiths Pub & Brewing,0.96
66301,Oppigårds Spring Ale (2011),10903,Oppigårds Bryggeri AB,135896,Oppigårds Spring Ale 2011,4844,Oppigårds Bryggeri,0.96
57744,"Fleur Du Diable ""Luxura""",17752,Broue Pub Brouhaha,103244,"Brouhaha Fleur du Diable ""Luxura""",9459,Broue Pub Brouhaha,0.96
57071,Waiheke Island Wharf Rd,10113,Waiheke Island Brewery Ltd,33587,Waiheke Island  Wharf Rd. Wheat Beer,2394,Waiheke Island Brewery,0.96
41209,Mack-Daddy Chocolate Stout,1784,Outer Banks Brewing Station,109772,Outer Banks Mack Daddy Chocolate Stout,1978,Outer Banks Brewing Station,0.96
41380,Oppigårds Spring Ale (2010),10903,Oppigårds Bryggeri AB,84788,Oppigårds Spring Ale (-2010),4844,Oppigårds Bryggeri,0.96
56294,This Is My Cousin Strawberry,1620,Dunedin Brewery,118496,Dunedin This is My Cousin Strawberry ,493,Dunedin Brewery,0.96
45253,Coopersmith's Sir Edmunds ESB,3174,Coopersmith's Pub & Brewing,14499,CooperSmiths Sir Edmunds ESB,483,CooperSmiths Pub & Brewing,0.96
73707,Oppigårds  Ekporter 2011,10903,Oppigårds Bryggeri AB,153389,Oppigårds Ekporter 2011,4844,Oppigårds Bryggeri,0.96
69632,Bruin Saison De Manzanilla,21405,Dave's BrewFarm,146174,Daves BrewFarm Bruin Saison de Manzanilla,10206,Daves BrewFarm,0.96
11104,Fürstenberg Weizen Hefe Helles,3182,Fürstlich Fürstenbergische Brauerei KG,6258,Fürstenberg Weizen Hefe Hell,767,Fürstlich Fürstenbergische Brauerei,0.96
40011,Coopersmith's Dunkel Weizen,3174,Coopersmith's Pub & Brewing,40958,CooperSmiths Dunkel Weizen,483,CooperSmiths Pub & Brewing,0.96
21932,Mora Amber,10901,Mora Brygeri,39205,Mora Amber Ale,3999,Mora Bryggeri,0.96
17981,Blanche Des Trois-Rivières,9726,Les Frères Houblon Microbrasserie,25583,Les Frères Houblon Blanche des Trois-Rivières,3854,Les Frères Houblon Microbrasserie,0.96
21931,Mora Blond Ale,10901,Mora Brygeri,39211,Mora Blond Ale,3999,Mora Bryggeri,0.96
17744,ESP Extra Special Pilsner,1819,Granite City Food & Brewery,68745,Granite City ESP (Extra Special Pilsner),1760,Granite City Food & Brewery,0.96
68153,St. George & The Dragon,2749,Wadworth and Company Ltd.,122905,Wadworth St George & The Dragon (Cask),750,Wadworth,0.96
26791,Mousel Altmunster,2697,Brasserie de Luxembourg Mousel -Diekirch SA,10222,Mousel Altmunster,1420,Brasserie de Luxembourg Mousel-Diekirch (InBev),0.96
75106,Barrel-Aged Black Power,22072,Revolution Brewing Company,158407,Revolution Barrel Aged Black Power Oatmeal Stout,11328,Revolution Brewing Company,0.96
12491,Mt Hood Red Sides Rye Ale,2274,Ice Axe Grill / Mt. Hood Brewing Co.,15666,Mt. Hood Red Sides Rye Ale,1920,Mt. Hood Brewing,0.96
71356,Imperial Milk Porter - Stranahan Whiskey Barrel Aged,17981,Cigar City Brewing,149078,Cigar City Imperial Milk Porter - Stranahan's Whiskey Barrel Aged,9990,Cigar City Brewing,0.96
9678,Mousel Premium Pils,2697,Brasserie de Luxembourg Mousel -Diekirch SA,8350,Mousel Premium Pils,1420,Brasserie de Luxembourg Mousel-Diekirch (InBev),0.96
9677,Diekirch Premium,2697,Brasserie de Luxembourg Mousel -Diekirch SA,9410,Diekirch Premium,1420,Brasserie de Luxembourg Mousel-Diekirch (InBev),0.96
2981,Ring Of Fire Pepper Ale,931,Pacific Rim Brewing Co.,20544,Pacific Rim Ring of Fire Pepper Ale,361,Pacific Rim Brewing Co.,0.96
50772,Cuvee Des Jacobins Rouge,223,Brouwerij Bockor N.V.,108863,Bockor Cuvee des Jacobins Rouge ,287,Bockor,0.96
72528,Steep 'n Deep Winter Ale,16816,Lone Peak Brewery,99426,Lone Peak Steep N Deep Winter Ale,9257,Lone Peak Brewery,0.96
17945,Hops And Glory American Ale,3441,Delafield Brewhaus,27663,Delafield Hops and Glory American Ale,2877,Delafield Brewhaus,0.96
55851,Batch #69 - Double Cream Ale,17981,Cigar City Brewing,117550,Cigar City Batch #69 Double Cream Ale,9990,Cigar City Brewing,0.96
30624,Royal Oak Shillelagh Stout,2351,Royal Oak Brewery,59406,Royal Oak Shillelagh stout,2478,Royal Oak Brewery,0.96
55309,Christmas In Ningxia Old Ale,17981,Cigar City Brewing,115337,Cigar City Christmas in Ningxia Old Ale,9990,Cigar City Brewing,0.96
47606,Airdale Dark And Stormy,18174,Airdale Brewing Company,96328,Airdale Dark and Stormy,9800,Airdale Brewing Company,0.96
76533,Tesco's Finest Belgian Abbey Beer,180,Brouwerij Huyghe,161536,Tesco Finest Belgian Abbey Beer,167,Brouwerij Huyghe,0.9506
57105,Fat Head's Duke Of Lager Fest Bier,19544,Fat Heads Brewery & Saloon,125535,Fat Heads Duke of Lager Fest Bier,10350,Fat Head's Brewery & Saloon,0.9506
70817,Green Flash Special Cuvee Tripel,2743,Green Flash Brewing Co.,148756,Green Flash Special Cuvee Trippel,3111,Green Flash Brewing Co.,0.9506
23731,Stuttgarter Hofbräu Fruhlingsbier,481,Stuttgarter Hofbräu AG,20305,Stuttgarter Hofbräu Frühlingsbier ,2503,Stuttgarter Hofbräu,0.9506
62616,Black Oak Chocolate Bannana Bread,853,Black Oak Brewing Company Ltd,132177,Black Oak Chocolate Banana Bread,1299,Black Oak Brewing,0.9506
40396,Fürst Wallerstein Weisser-Bok,4553,Fürst Wallerstein Brauhaus,68730,Fürst Wallerstein Weisser-Bock,1846,Fürst Wallerstein Brauhaus,0.9506
62907,Cheshire Valley Paul's Pale Ale,20594,Cheshire Valley Brewing Company,132880,Cheshire Valley Paul's Pale Ale,12452,Cheshire Valley Brewing Company,0.9506
21440,Hardy & Hansons Kimberley Classic,6576,Hardys & Hansons PLC,13494,Hardys & Hansons Kimberley Classic,2485,Hardys & Hansons,0.9506
57969,Brewbaker Bellevue Schwartzwald,16242,Brewbaker,118454,Brewbaker Bellevue Schwarzwald,6660,Brewbaker,0.9506
67040,Samuel Adams East-West Kölsch,35,Boston Beer Company (Samuel Adams),142225,Samuel Adams East-West Kolsch,32,Boston Beer Company,0.9506
74418,Tesco's Finest Belgian Wheat Beer,180,Brouwerij Huyghe,157066,Tesco Finest Belgian Wheat Beer,167,Brouwerij Huyghe,0.9506
